timestamp,car_position_x,car_position_y,angle,speed,sensor_distances,traffic_light_state,action_taken,reward,ai_mode
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.8933333333333333, 0.29333333333333333, 0.32666666666666666, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.88, 0.29333333333333333, 0.32666666666666666, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.88, 0.3, 0.3333333333333333, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.8733333333333333, 0.30666666666666664, 0.3466666666666667, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.8666666666666667, 0.30666666666666664, 0.3466666666666667, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.86, 0.31333333333333335, 0.35333333333333333, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.8533333333333334, 0.31333333333333335, 0.35333333333333333, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.8466666666666667, 0.32, 0.36, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.84, 0.32, 0.36, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.84, 0.32666666666666666, 0.36666666666666664, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.8333333333333334, 0.32666666666666666, 0.36666666666666664, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.8266666666666667, 0.3333333333333333, 0.37333333333333335, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
