timestamp,car_position_x,car_position_y,angle,speed,sensor_distances,traffic_light_state,action_taken,reward,ai_mode
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
yellow,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
red,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
red,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
green,0.09243081268386161,0.25600537289116526,175.80184704367562,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_right"": true}",-159.0,hybrid
green,0.09243081268386161,0.25600537289116526,-178.1981529563244,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hybrid,"{""turn_left"": true}",-209.0,hybrid
